transaction_id,timestamp,customer_id,type,amount,merchant,is_fraud
T00003578,2023-05-30 02:00:00,C02806,Withdrawal,4687.24,Grocery Store,0
T00003579,2023-05-30 03:00:00,C03552,Purchase,3243.39,Restaurant,0
T00003580,2023-05-30 04:00:00,C04415,Transfer,2914.08,Walmart,0
T00003581,2023-05-30 05:00:00,C04133,Withdrawal,1492.01,Gas Station,0
T00003582,2023-05-30 06:00:00,C01625,Payment,4148.11,Amazon,0
T00003583,2023-05-30 07:00:00,C02055,Purchase,3566.92,Online Retail,0
T00003584,2023-05-30 08:00:00,C00067,Transfer,274.38,Gas Station,0
T00003585,2023-05-30 09:00:00,C03685,Purchase,1604.34,Grocery Store,0
T00003586,2023-05-30 10:00:00,C00850,Withdrawal,2243.49,Amazon,0
T00003587,2023-05-30 11:00:00,C03671,Payment,2174.48,Walmart,0
T00003588,2023-05-30 12:00:00,C03227,Payment,344.55,Grocery Store,0
T00003589,2023-05-30 13:00:00,C02312,Withdrawal,1529.68,Gas Station,0
T00003590,2023-05-30 14:00:00,C01829,Deposit,766.26,Amazon,0
T00003591,2023-05-30 15:00:00,C03065,Withdrawal,2328.13,Amazon,0
T00003592,2023-05-30 16:00:00,C04808,Payment,2988.38,Gas Station,0
T00003593,2023-05-30 17:00:00,C02877,Transfer,1341.82,Amazon,0
T00003594,2023-05-30 18:00:00,C00203,Purchase,469.75,Online Retail,0
T00003595,2023-05-30 19:00:00,C01571,Transfer,3063.38,Amazon,0
T00003596,2023-05-30 20:00:00,C00207,Deposit,952.91,Walmart,1
T00003597,2023-05-30 21:00:00,C02777,Transfer,2549.46,Amazon,0
T00003598,2023-05-30 22:00:00,C02836,Payment,199.9,Online Retail,0
T00003599,2023-05-30 23:00:00,C02856,Deposit,3274.96,Grocery Store,0
T00003600,2023-05-31 00:00:00,C02539,Withdrawal,2991.99,Amazon,0
T00003601,2023-05-31 01:00:00,C02487,Withdrawal,208.53,Restaurant,0
T00003602,2023-05-31 02:00:00,C00187,Deposit,2003.79,Amazon,0
T00003603,2023-05-31 03:00:00,C02703,Transfer,684.59,Amazon,0
T00003604,2023-05-31 04:00:00,C01823,Payment,2185.43,Gas Station,0
T00003605,2023-05-31 05:00:00,C00340,Transfer,2784.73,Gas Station,0
T00003606,2023-05-31 06:00:00,C03046,Payment,4368.67,Amazon,0
T00003607,2023-05-31 07:00:00,C02606,Withdrawal,3644.99,Grocery Store,0
T00003608,2023-05-31 08:00:00,C00725,Deposit,2514.26,Online Retail,0
T00003609,2023-05-31 09:00:00,C04788,Deposit,3008.1,Amazon,0
T00003610,2023-05-31 10:00:00,C01722,Purchase,381.47,Restaurant,0
T00003611,2023-05-31 11:00:00,C01322,Withdrawal,1352.41,Online Retail,0
T00003612,2023-05-31 12:00:00,C01997,Purchase,4594.67,Walmart,0
T00003613,2023-05-31 13:00:00,C00261,Payment,4663.63,Amazon,0
T00003614,2023-05-31 14:00:00,C02981,Payment,4108.24,Amazon,0
T00003615,2023-05-31 15:00:00,C03282,Payment,3894.26,Restaurant,0
T00003616,2023-05-31 16:00:00,C03927,Transfer,683.04,Grocery Store,0
T00003617,2023-05-31 17:00:00,C01108,Payment,2858.14,Walmart,0
T00003618,2023-05-31 18:00:00,C04346,Withdrawal,4836.03,Restaurant,0
T00003619,2023-05-31 19:00:00,C00683,Deposit,3414.6,Walmart,0
T00003620,2023-05-31 20:00:00,C02539,Withdrawal,3186.14,Restaurant,0
T00003621,2023-05-31 21:00:00,C04152,Transfer,83.13,Restaurant,0
T00003622,2023-05-31 22:00:00,C01650,Withdrawal,3713.0,Amazon,0
T00003623,2023-05-31 23:00:00,C04349,Payment,4159.63,Online Retail,0
T00003624,2023-06-01 00:00:00,C04865,Purchase,1148.28,Gas Station,0
T00003625,2023-06-01 01:00:00,C01726,Payment,3421.45,Amazon,0
T00003626,2023-06-01 02:00:00,C04299,Withdrawal,3525.61,Online Retail,0
T00003627,2023-06-01 03:00:00,C04729,Withdrawal,4825.62,Restaurant,0
T00003628,2023-06-01 04:00:00,C01987,Payment,1302.39,Walmart,0
T00003629,2023-06-01 05:00:00,C01329,Transfer,1241.97,Gas Station,0
T00003630,2023-06-01 06:00:00,C00009,Deposit,1921.64,Amazon,0
T00003631,2023-06-01 07:00:00,C03874,Payment,2973.86,Amazon,0
T00003632,2023-06-01 08:00:00,C02503,Deposit,2520.76,Walmart,0
T00003633,2023-06-01 09:00:00,C03252,Deposit,344.54,Amazon,0
T00003634,2023-06-01 10:00:00,C04733,Deposit,3749.82,Amazon,0
T00003635,2023-06-01 11:00:00,C03334,Purchase,1028.31,Gas Station,0
T00003636,2023-06-01 12:00:00,C04124,Transfer,3289.09,Walmart,0
T00003637,2023-06-01 13:00:00,C01903,Transfer,3631.44,Gas Station,0
T00003638,2023-06-01 14:00:00,C03647,Payment,2381.11,Grocery Store,0
T00003639,2023-06-01 15:00:00,C03319,Payment,3660.16,Walmart,0
T00003640,2023-06-01 16:00:00,C04512,Deposit,2583.01,Amazon,0
T00003641,2023-06-01 17:00:00,C04380,Deposit,2078.15,Gas Station,0
T00003642,2023-06-01 18:00:00,C01898,Withdrawal,359.5,Grocery Store,0
T00003643,2023-06-01 19:00:00,C01021,Deposit,473.31,Grocery Store,0
T00003644,2023-06-01 20:00:00,C01196,Withdrawal,286.82,Walmart,0
T00003645,2023-06-01 21:00:00,C00838,Withdrawal,3574.81,Amazon,0
T00003646,2023-06-01 22:00:00,C03678,Deposit,1053.34,Amazon,0
T00003647,2023-06-01 23:00:00,C04198,Transfer,799.86,Walmart,0
T00003648,2023-06-02 00:00:00,C00599,Withdrawal,1023.49,Online Retail,0
T00003649,2023-06-02 01:00:00,C00906,Withdrawal,386.17,Restaurant,0
T00003650,2023-06-02 02:00:00,C01387,Payment,4954.63,Grocery Store,0
T00003651,2023-06-02 03:00:00,C04222,Withdrawal,1646.7,Walmart,0
T00003652,2023-06-02 04:00:00,C01395,Transfer,752.28,Online Retail,0
T00003653,2023-06-02 05:00:00,C01429,Deposit,3623.67,Gas Station,0
T00003654,2023-06-02 06:00:00,C00785,Payment,827.74,Restaurant,0
T00003655,2023-06-02 07:00:00,C04896,Deposit,4011.33,Amazon,0
T00003656,2023-06-02 08:00:00,C03931,Transfer,1054.0,Amazon,0
T00003657,2023-06-02 09:00:00,C00515,Purchase,997.63,Walmart,0
T00003658,2023-06-02 10:00:00,C04719,Purchase,3740.06,Grocery Store,0
T00003659,2023-06-02 11:00:00,C03011,Purchase,439.05,Walmart,0
T00003660,2023-06-02 12:00:00,C00252,Payment,1521.23,Amazon,0
T00003661,2023-06-02 13:00:00,C03499,Transfer,4246.12,Grocery Store,0
T00003662,2023-06-02 14:00:00,C03300,Withdrawal,18.21,Restaurant,0
T00003663,2023-06-02 15:00:00,C01816,Payment,3712.88,Grocery Store,0
T00003664,2023-06-02 16:00:00,C01856,Purchase,3421.47,Grocery Store,0
T00003665,2023-06-02 17:00:00,C02236,Transfer,474.2,Gas Station,0
T00003666,2023-06-02 18:00:00,C02529,Deposit,2211.02,Online Retail,0
T00003667,2023-06-02 19:00:00,C00584,Transfer,1974.53,Grocery Store,0
T00003668,2023-06-02 20:00:00,C02033,Purchase,950.63,Walmart,0
T00003669,2023-06-02 21:00:00,C03651,Payment,4474.71,Grocery Store,0
T00003670,2023-06-02 22:00:00,C03668,Withdrawal,2620.88,Restaurant,0
T00003671,2023-06-02 23:00:00,C03271,Payment,2281.04,Grocery Store,0
T00003672,2023-06-03 00:00:00,C04434,Withdrawal,2855.73,Grocery Store,0
T00003673,2023-06-03 01:00:00,C04751,Withdrawal,3536.5,Gas Station,0
T00003674,2023-06-03 02:00:00,C01071,Withdrawal,4487.18,Restaurant,0
T00003675,2023-06-03 03:00:00,C02982,Purchase,297.2,Walmart,0
T00003676,2023-06-03 04:00:00,C00361,Purchase,1194.72,Restaurant,0
T00003677,2023-06-03 05:00:00,C00915,Payment,409.54,Restaurant,0
T00003678,2023-06-03 06:00:00,C04429,Payment,1992.55,Restaurant,0
T00003679,2023-06-03 07:00:00,C00063,Deposit,1671.25,Grocery Store,0
T00003680,2023-06-03 08:00:00,C02948,Deposit,7.87,Restaurant,0
T00003681,2023-06-03 09:00:00,C00854,Purchase,700.18,Walmart,0
T00003682,2023-06-03 10:00:00,C00297,Payment,573.13,Grocery Store,0
T00003683,2023-06-03 11:00:00,C03116,Deposit,4646.5,Grocery Store,0
T00003684,2023-06-03 12:00:00,C00968,Transfer,331.33,Amazon,0
T00003685,2023-06-03 13:00:00,C02270,Payment,1803.99,Restaurant,0
T00003686,2023-06-03 14:00:00,C02613,Transfer,2785.39,Grocery Store,0
T00003687,2023-06-03 15:00:00,C02821,Deposit,2384.29,Gas Station,0
T00003688,2023-06-03 16:00:00,C02948,Transfer,4491.38,Amazon,0
T00003689,2023-06-03 17:00:00,C02568,Deposit,4287.32,Walmart,0
T00003690,2023-06-03 18:00:00,C04829,Payment,4729.93,Grocery Store,0
T00003691,2023-06-03 19:00:00,C00123,Deposit,2078.84,Grocery Store,0
T00003692,2023-06-03 20:00:00,C02131,Transfer,832.17,Amazon,0
T00003693,2023-06-03 21:00:00,C04737,Purchase,4508.88,Grocery Store,0
T00003694,2023-06-03 22:00:00,C02368,Purchase,1999.33,Walmart,0
T00003695,2023-06-03 23:00:00,C00567,Transfer,2632.21,Gas Station,0
T00003696,2023-06-04 00:00:00,C02358,Payment,3306.88,Amazon,0
T00003697,2023-06-04 01:00:00,C02407,Deposit,4011.0,Walmart,0
T00003698,2023-06-04 02:00:00,C03559,Transfer,3266.84,Gas Station,0
T00003699,2023-06-04 03:00:00,C01358,Payment,3298.09,Walmart,0
T00003700,2023-06-04 04:00:00,C04610,Deposit,2781.93,Walmart,0
T00003701,2023-06-04 05:00:00,C04004,Payment,3921.98,Walmart,0
T00003702,2023-06-04 06:00:00,C00304,Transfer,3162.08,Walmart,0
T00003703,2023-06-04 07:00:00,C03320,Payment,4113.95,Online Retail,0
T00003704,2023-06-04 08:00:00,C00788,Purchase,2596.98,Online Retail,0
T00003705,2023-06-04 09:00:00,C04381,Transfer,2367.81,Online Retail,0
T00003706,2023-06-04 10:00:00,C02683,Withdrawal,2546.65,Walmart,0
T00003707,2023-06-04 11:00:00,C03605,Transfer,1131.64,Grocery Store,0
T00003708,2023-06-04 12:00:00,C00897,Purchase,3499.97,Amazon,0
T00003709,2023-06-04 13:00:00,C03643,Deposit,1301.27,Online Retail,0
T00003710,2023-06-04 14:00:00,C03742,Withdrawal,4275.8,Online Retail,0
T00003711,2023-06-04 15:00:00,C02506,Deposit,1182.39,Restaurant,0
T00003712,2023-06-04 16:00:00,C01407,Transfer,617.25,Online Retail,0
T00003713,2023-06-04 17:00:00,C04714,Transfer,3536.6,Online Retail,0
T00003714,2023-06-04 18:00:00,C01376,Deposit,3473.02,Gas Station,0
T00003715,2023-06-04 19:00:00,C01340,Withdrawal,4392.85,Amazon,0
T00003716,2023-06-04 20:00:00,C04335,Purchase,2722.18,Amazon,0
T00003717,2023-06-04 21:00:00,C00499,Purchase,953.19,Amazon,0
T00003718,2023-06-04 22:00:00,C01870,Deposit,3088.18,Online Retail,0
T00003719,2023-06-04 23:00:00,C03729,Transfer,1339.86,Online Retail,0
T00003720,2023-06-05 00:00:00,C00779,Transfer,495.78,Online Retail,0
T00003721,2023-06-05 01:00:00,C02863,Deposit,4013.69,Grocery Store,0
T00003722,2023-06-05 02:00:00,C00962,Purchase,4518.32,Gas Station,0
T00003723,2023-06-05 03:00:00,C03318,Payment,3358.11,Restaurant,0
T00003724,2023-06-05 04:00:00,C01685,Deposit,746.45,Restaurant,0
T00003725,2023-06-05 05:00:00,C02800,Deposit,401.67,Gas Station,0
T00003726,2023-06-05 06:00:00,C00749,Transfer,931.52,Walmart,0
T00003727,2023-06-05 07:00:00,C00565,Withdrawal,2241.27,Walmart,0
T00003728,2023-06-05 08:00:00,C01188,Purchase,2852.97,Online Retail,0
T00003729,2023-06-05 09:00:00,C03294,Payment,2004.53,Restaurant,0
T00003730,2023-06-05 10:00:00,C01945,Deposit,255.66,Gas Station,0
T00003731,2023-06-05 11:00:00,C00752,Transfer,4847.61,Restaurant,0
T00003732,2023-06-05 12:00:00,C00671,Purchase,1101.93,Walmart,0
T00003733,2023-06-05 13:00:00,C03316,Transfer,3216.45,Grocery Store,0
T00003734,2023-06-05 14:00:00,C04117,Withdrawal,2353.14,Online Retail,0
T00003735,2023-06-05 15:00:00,C01021,Withdrawal,2874.34,Grocery Store,0
T00003736,2023-06-05 16:00:00,C00171,Purchase,4712.46,Restaurant,0
T00003737,2023-06-05 17:00:00,C00768,Deposit,1593.97,Gas Station,0
T00003738,2023-06-05 18:00:00,C00434,Withdrawal,2096.31,Restaurant,0
T00003739,2023-06-05 19:00:00,C01613,Withdrawal,1687.53,Restaurant,0
T00003740,2023-06-05 20:00:00,C04985,Deposit,99.93,Restaurant,0
T00003741,2023-06-05 21:00:00,C00807,Deposit,1681.05,Online Retail,0
T00003742,2023-06-05 22:00:00,C04284,Deposit,3017.49,Online Retail,0
T00003743,2023-06-05 23:00:00,C02377,Transfer,1191.87,Grocery Store,0
T00003744,2023-06-06 00:00:00,C00844,Payment,2136.05,Gas Station,0
T00003745,2023-06-06 01:00:00,C00634,Transfer,3659.37,Walmart,0
T00003746,2023-06-06 02:00:00,C03662,Transfer,3228.28,Amazon,0
T00003747,2023-06-06 03:00:00,C01905,Withdrawal,783.56,Restaurant,0
T00003748,2023-06-06 04:00:00,C02957,Purchase,1032.44,Amazon,0
T00003749,2023-06-06 05:00:00,C01165,Deposit,4732.77,Restaurant,0
T00003750,2023-06-06 06:00:00,C02727,Payment,1644.88,Grocery Store,0
T00003751,2023-06-06 07:00:00,C04774,Deposit,1035.57,Grocery Store,0
T00003752,2023-06-06 08:00:00,C04358,Withdrawal,307.03,Online Retail,0
T00003753,2023-06-06 09:00:00,C00558,Purchase,95.84,Online Retail,0
T00003754,2023-06-06 10:00:00,C04488,Purchase,4275.64,Gas Station,0
T00003755,2023-06-06 11:00:00,C00442,Payment,183.39,Walmart,0
T00003756,2023-06-06 12:00:00,C04610,Deposit,4534.74,Grocery Store,0
T00003757,2023-06-06 13:00:00,C03516,Purchase,3125.07,Online Retail,0
T00003758,2023-06-06 14:00:00,C01056,Transfer,1708.68,Gas Station,0
T00003759,2023-06-06 15:00:00,C04913,Transfer,1258.15,Walmart,0
T00003760,2023-06-06 16:00:00,C04265,Deposit,1002.85,Amazon,0
T00003761,2023-06-06 17:00:00,C01383,Transfer,880.88,Walmart,0
T00003762,2023-06-06 18:00:00,C04122,Purchase,2715.8,Amazon,0
T00003763,2023-06-06 19:00:00,C04918,Purchase,2785.76,Online Retail,0
T00003764,2023-06-06 20:00:00,C01865,Purchase,4007.66,Gas Station,0
T00003765,2023-06-06 21:00:00,C03954,Transfer,4404.5,Online Retail,0
T00003766,2023-06-06 22:00:00,C04731,Transfer,2559.07,Walmart,0
T00003767,2023-06-06 23:00:00,C00982,Withdrawal,2433.08,Online Retail,0
T00003768,2023-06-07 00:00:00,C01187,Payment,3729.8,Restaurant,0
T00003769,2023-06-07 01:00:00,C02181,Transfer,1695.68,Amazon,0
T00003770,2023-06-07 02:00:00,C02435,Payment,681.85,Grocery Store,0
T00003771,2023-06-07 03:00:00,C03421,Withdrawal,2843.31,Restaurant,0
T00003772,2023-06-07 04:00:00,C01334,Deposit,1097.36,Amazon,0
T00003773,2023-06-07 05:00:00,C02820,Withdrawal,2297.39,Gas Station,0
T00003774,2023-06-07 06:00:00,C02090,Payment,1204.85,Restaurant,0
T00003775,2023-06-07 07:00:00,C03964,Payment,2459.48,Amazon,0
T00003776,2023-06-07 08:00:00,C03732,Withdrawal,1010.03,Walmart,0
T00003777,2023-06-07 09:00:00,C01021,Purchase,4737.99,Gas Station,0
T00003778,2023-06-07 10:00:00,C01283,Transfer,1143.87,Restaurant,0
T00003779,2023-06-07 11:00:00,C03828,Payment,2380.08,Amazon,0
T00003780,2023-06-07 12:00:00,C03518,Payment,2688.72,Grocery Store,0
T00003781,2023-06-07 13:00:00,C02396,Purchase,1659.04,Gas Station,0
T00003782,2023-06-07 14:00:00,C00967,Deposit,2361.65,Grocery Store,0
T00003783,2023-06-07 15:00:00,C04878,Deposit,1112.49,Walmart,0
T00003784,2023-06-07 16:00:00,C04138,Deposit,128.04,Restaurant,0
T00003785,2023-06-07 17:00:00,C02807,Deposit,448.35,Gas Station,0
T00003786,2023-06-07 18:00:00,C03389,Payment,4650.83,Restaurant,0
T00003787,2023-06-07 19:00:00,C02319,Deposit,2529.62,Walmart,0
T00003788,2023-06-07 20:00:00,C04811,Purchase,3911.74,Amazon,0
T00003789,2023-06-07 21:00:00,C00009,Purchase,947.63,Gas Station,0
T00003790,2023-06-07 22:00:00,C00274,Payment,4149.34,Restaurant,0
T00003791,2023-06-07 23:00:00,C02733,Deposit,4002.22,Amazon,0
T00003792,2023-06-08 00:00:00,C02891,Withdrawal,1881.64,Walmart,0
T00003793,2023-06-08 01:00:00,C03622,Payment,3608.41,Grocery Store,0
T00003794,2023-06-08 02:00:00,C00396,Transfer,4722.78,Gas Station,0
T00003795,2023-06-08 03:00:00,C03479,Transfer,3132.62,Walmart,0
T00003796,2023-06-08 04:00:00,C04941,Deposit,981.34,Online Retail,0
T00003797,2023-06-08 05:00:00,C01947,Withdrawal,4885.74,Walmart,0
T00003798,2023-06-08 06:00:00,C00390,Purchase,110.14,Walmart,0
T00003799,2023-06-08 07:00:00,C01179,Withdrawal,124.78,Online Retail,0
T00003800,2023-06-08 08:00:00,C03834,Purchase,2211.02,Restaurant,0
T00003801,2023-06-08 09:00:00,C01846,Withdrawal,158.91,Online Retail,0
T00003802,2023-06-08 10:00:00,C00047,Withdrawal,3992.58,Online Retail,0
T00003803,2023-06-08 11:00:00,C04097,Withdrawal,1161.42,Online Retail,0
T00003804,2023-06-08 12:00:00,C03110,Purchase,4764.19,Restaurant,0
T00003805,2023-06-08 13:00:00,C01676,Deposit,4259.26,Amazon,0
T00003806,2023-06-08 14:00:00,C04644,Transfer,3241.08,Amazon,0
T00003807,2023-06-08 15:00:00,C00066,Payment,3955.13,Grocery Store,0
T00003808,2023-06-08 16:00:00,C04174,Deposit,4398.99,Walmart,0
T00003809,2023-06-08 17:00:00,C03471,Transfer,4690.71,Grocery Store,0
T00003810,2023-06-08 18:00:00,C04633,Payment,480.09,Grocery Store,0
T00003811,2023-06-08 19:00:00,C01656,Payment,1172.61,Grocery Store,0
T00003812,2023-06-08 20:00:00,C03736,Transfer,243.5,Walmart,0
T00003813,2023-06-08 21:00:00,C02867,Payment,4196.66,Online Retail,0
T00003814,2023-06-08 22:00:00,C01118,Purchase,2191.41,Gas Station,0
T00003815,2023-06-08 23:00:00,C02169,Purchase,2877.06,Amazon,0
T00003816,2023-06-09 00:00:00,C04182,Withdrawal,2377.85,Gas Station,0
T00003817,2023-06-09 01:00:00,C00788,Payment,3218.11,Gas Station,0
T00003818,2023-06-09 02:00:00,C04456,Withdrawal,4799.42,Walmart,0
T00003819,2023-06-09 03:00:00,C04179,Deposit,4704.7,Amazon,0
T00003820,2023-06-09 04:00:00,C01661,Payment,3644.15,Online Retail,0
T00003821,2023-06-09 05:00:00,C04975,Transfer,2969.55,Walmart,0
T00003822,2023-06-09 06:00:00,C01238,Purchase,727.2,Online Retail,0
T00003823,2023-06-09 07:00:00,C00099,Deposit,4022.89,Grocery Store,0
T00003824,2023-06-09 08:00:00,C04622,Purchase,1215.92,Online Retail,0
T00003825,2023-06-09 09:00:00,C02926,Deposit,2687.72,Restaurant,0
T00003826,2023-06-09 10:00:00,C03774,Purchase,264.18,Gas Station,0
T00003827,2023-06-09 11:00:00,C04969,Transfer,4694.67,Amazon,0
T00003828,2023-06-09 12:00:00,C00442,Deposit,3483.42,Restaurant,0
T00003829,2023-06-09 13:00:00,C03846,Withdrawal,337.66,Restaurant,0
T00003830,2023-06-09 14:00:00,C01055,Transfer,2204.71,Walmart,0
T00003831,2023-06-09 15:00:00,C00406,Withdrawal,2149.09,Online Retail,0
T00003832,2023-06-09 16:00:00,C00599,Withdrawal,4598.61,Gas Station,0
T00003833,2023-06-09 17:00:00,C00107,Deposit,2175.77,Gas Station,0
T00003834,2023-06-09 18:00:00,C04430,Deposit,3013.6,Grocery Store,0
T00003835,2023-06-09 19:00:00,C03558,Payment,1935.65,Online Retail,0
T00003836,2023-06-09 20:00:00,C02273,Deposit,594.71,Walmart,0
T00003837,2023-06-09 21:00:00,C03514,Purchase,3640.7,Walmart,0
T00003838,2023-06-09 22:00:00,C01144,Payment,2568.15,Grocery Store,0
T00003839,2023-06-09 23:00:00,C02565,Deposit,1759.27,Walmart,0
T00003840,2023-06-10 00:00:00,C02064,Payment,2354.42,Amazon,0
T00003841,2023-06-10 01:00:00,C01990,Deposit,2164.41,Amazon,0
T00003842,2023-06-10 02:00:00,C00340,Withdrawal,4597.21,Walmart,0
T00003843,2023-06-10 03:00:00,C04365,Payment,1545.98,Walmart,0
T00003844,2023-06-10 04:00:00,C01975,Deposit,3513.9,Gas Station,0
T00003845,2023-06-10 05:00:00,C00451,Deposit,3148.55,Online Retail,0
T00003846,2023-06-10 06:00:00,C04525,Payment,1599.86,Walmart,0
T00003847,2023-06-10 07:00:00,C04295,Deposit,1790.59,Amazon,0
T00003848,2023-06-10 08:00:00,C02381,Payment,2559.71,Gas Station,0
T00003849,2023-06-10 09:00:00,C02978,Withdrawal,4732.46,Walmart,0
T00003850,2023-06-10 10:00:00,C04568,Payment,1509.4,Amazon,0
T00003851,2023-06-10 11:00:00,C04547,Deposit,3549.44,Online Retail,0
T00003852,2023-06-10 12:00:00,C01816,Withdrawal,4885.49,Online Retail,0
T00003853,2023-06-10 13:00:00,C03378,Purchase,2269.77,Grocery Store,0
T00003854,2023-06-10 14:00:00,C02735,Transfer,3973.43,Restaurant,0
T00003855,2023-06-10 15:00:00,C04477,Payment,3993.32,Walmart,0
T00003856,2023-06-10 16:00:00,C01100,Deposit,4423.09,Restaurant,0
T00003857,2023-06-10 17:00:00,C04125,Transfer,2907.07,Restaurant,0
T00003858,2023-06-10 18:00:00,C03391,Payment,3949.68,Gas Station,0
T00003859,2023-06-10 19:00:00,C03447,Deposit,622.46,Amazon,0
T00003860,2023-06-10 20:00:00,C01612,Payment,3988.63,Amazon,0
T00003861,2023-06-10 21:00:00,C00066,Withdrawal,4012.95,Grocery Store,0
T00003862,2023-06-10 22:00:00,C00188,Withdrawal,3649.96,Online Retail,0
T00003863,2023-06-10 23:00:00,C04959,Withdrawal,3630.8,Restaurant,0
T00003864,2023-06-11 00:00:00,C01216,Withdrawal,912.27,Grocery Store,0
T00003865,2023-06-11 01:00:00,C01122,Purchase,2134.31,Grocery Store,0
T00003866,2023-06-11 02:00:00,C02045,Transfer,3906.4,Grocery Store,0
T00003867,2023-06-11 03:00:00,C00214,Transfer,21.48,Walmart,0
T00003868,2023-06-11 04:00:00,C04161,Payment,166.01,Grocery Store,0
T00003869,2023-06-11 05:00:00,C00745,Payment,2485.62,Online Retail,0
T00003870,2023-06-11 06:00:00,C03307,Payment,2414.42,Amazon,0
T00003871,2023-06-11 07:00:00,C02882,Payment,1190.53,Online Retail,0
T00003872,2023-06-11 08:00:00,C04470,Deposit,830.58,Walmart,0
T00003873,2023-06-11 09:00:00,C02246,Transfer,1621.78,Restaurant,0
T00003874,2023-06-11 10:00:00,C00819,Deposit,1436.62,Online Retail,0
T00003875,2023-06-11 11:00:00,C02331,Purchase,4361.07,Grocery Store,0
T00003876,2023-06-11 12:00:00,C04858,Deposit,562.44,Walmart,0
T00003877,2023-06-11 13:00:00,C04103,Deposit,3765.7,Grocery Store,0
T00003878,2023-06-11 14:00:00,C03870,Payment,2447.34,Restaurant,0
T00003879,2023-06-11 15:00:00,C00579,Deposit,4852.23,Grocery Store,0
T00003880,2023-06-11 16:00:00,C00104,Transfer,3837.02,Online Retail,0
T00003881,2023-06-11 17:00:00,C00411,Withdrawal,350.94,Walmart,0
T00003882,2023-06-11 18:00:00,C03867,Withdrawal,106.61,Gas Station,0
T00003883,2023-06-11 19:00:00,C03312,Purchase,3771.03,Restaurant,0
T00003884,2023-06-11 20:00:00,C00128,Transfer,3918.6,Online Retail,0
T00003885,2023-06-11 21:00:00,C03125,Purchase,2046.95,Gas Station,0
T00003886,2023-06-11 22:00:00,C01898,Purchase,1709.6,Gas Station,0
T00003887,2023-06-11 23:00:00,C04367,Payment,1372.14,Gas Station,0
T00003888,2023-06-12 00:00:00,C04359,Deposit,2783.8,Gas Station,0
T00003889,2023-06-12 01:00:00,C00871,Deposit,2805.53,Gas Station,0
T00003890,2023-06-12 02:00:00,C02335,Deposit,2797.32,Amazon,0
T00003891,2023-06-12 03:00:00,C03932,Withdrawal,1193.9,Grocery Store,0
T00003892,2023-06-12 04:00:00,C03157,Payment,1738.87,Restaurant,0
T00003893,2023-06-12 05:00:00,C00576,Deposit,2773.56,Online Retail,0
T00003894,2023-06-12 06:00:00,C03409,Purchase,4575.08,Walmart,0
T00003895,2023-06-12 07:00:00,C01045,Payment,2300.24,Amazon,0
T00003896,2023-06-12 08:00:00,C00261,Deposit,414.0,Restaurant,0
T00003897,2023-06-12 09:00:00,C04333,Deposit,66.1,Amazon,0
T00003898,2023-06-12 10:00:00,C03495,Withdrawal,3951.16,Online Retail,0
T00003899,2023-06-12 11:00:00,C04313,Purchase,1001.43,Online Retail,0
T00003900,2023-06-12 12:00:00,C04076,Transfer,463.31,Grocery Store,0
T00003901,2023-06-12 13:00:00,C03360,Transfer,3208.13,Amazon,0
T00003902,2023-06-12 14:00:00,C01278,Deposit,4782.86,Online Retail,0
T00003903,2023-06-12 15:00:00,C02658,Deposit,200.55,Gas Station,0
T00003904,2023-06-12 16:00:00,C00522,Payment,83.29,Amazon,0
T00003905,2023-06-12 17:00:00,C00721,Withdrawal,2596.43,Walmart,0
T00003906,2023-06-12 18:00:00,C00104,Transfer,4922.22,Amazon,0
T00003907,2023-06-12 19:00:00,C03791,Payment,1437.51,Gas Station,0
T00003908,2023-06-12 20:00:00,C02328,Transfer,2035.87,Grocery Store,0
T00003909,2023-06-12 21:00:00,C03301,Deposit,2588.05,Online Retail,0
T00003910,2023-06-12 22:00:00,C02580,Transfer,4001.53,Walmart,0
T00003911,2023-06-12 23:00:00,C04631,Transfer,4257.27,Online Retail,0
T00003912,2023-06-13 00:00:00,C01631,Payment,2566.12,Restaurant,0
T00003913,2023-06-13 01:00:00,C03298,Withdrawal,312.45,Restaurant,0
T00003914,2023-06-13 02:00:00,C03874,Withdrawal,2431.3,Walmart,0
T00003915,2023-06-13 03:00:00,C01109,Payment,1620.75,Restaurant,0
T00003916,2023-06-13 04:00:00,C03322,Deposit,1713.31,Walmart,0
T00003917,2023-06-13 05:00:00,C01092,Purchase,4212.36,Restaurant,0
T00003918,2023-06-13 06:00:00,C03403,Purchase,3407.76,Walmart,0
T00003919,2023-06-13 07:00:00,C02067,Deposit,2022.01,Gas Station,0
T00003920,2023-06-13 08:00:00,C04238,Withdrawal,1563.01,Amazon,0
T00003921,2023-06-13 09:00:00,C02580,Transfer,444.62,Online Retail,0
T00003922,2023-06-13 10:00:00,C01962,Transfer,2730.67,Gas Station,0
T00003923,2023-06-13 11:00:00,C02392,Transfer,1239.37,Amazon,0
T00003924,2023-06-13 12:00:00,C04841,Deposit,3806.21,Restaurant,0
T00003925,2023-06-13 13:00:00,C04007,Deposit,593.51,Walmart,0
T00003926,2023-06-13 14:00:00,C02207,Deposit,4109.86,Grocery Store,0
T00003927,2023-06-13 15:00:00,C03474,Deposit,4037.24,Online Retail,0
T00003928,2023-06-13 16:00:00,C03104,Payment,2223.74,Amazon,0
